"id","Location","Status","Measure","LineLength","date","MeanLength"
2,"Cloates","No Take",1,19.4900180892567,"20190110",32.1574700241709
2,"Cloates","No Take",2,36.0373464436139,"20190110",32.1574700241709
2,"Cloates","No Take",3,39.1408804801421,"20190110",32.1574700241709
2,"Cloates","No Take",4,46.4828201254572,"20190110",32.1574700241709
2,"Cloates","No Take",5,19.6362849823846,"20190110",32.1574700241709
3,"Cloates","No Take",1,16.8627330787458,"20190110",17.1472426091373
3,"Cloates","No Take",2,22.1385689298532,"20190110",17.1472426091373
3,"Cloates","No Take",3,12.2655121257648,"20190110",17.1472426091373
3,"Cloates","No Take",4,19.3406225023621,"20190110",17.1472426091373
3,"Cloates","No Take",5,15.1287764089607,"20190110",17.1472426091373
21,"Cloates","No Take",1,38.0068521056642,"20190110",29.7970136596266
21,"Cloates","No Take",2,29.0722920045277,"20190110",29.7970136596266
21,"Cloates","No Take",3,34.0228256268202,"20190110",29.7970136596266
21,"Cloates","No Take",4,33.0251685879421,"20190110",29.7970136596266
21,"Cloates","No Take",5,38.3895994599577,"20190110",29.7970136596266
21,"Cloates","No Take",1,33.9654218077258,"20190110",29.7970136596266
21,"Cloates","No Take",2,21.7716618788916,"20190110",29.7970136596266
21,"Cloates","No Take",3,32.4299809079071,"20190110",29.7970136596266
21,"Cloates","No Take",4,16.0149557772153,"20190110",29.7970136596266
21,"Cloates","No Take",5,21.2713784396148,"20190110",29.7970136596266
23,"Cloates","No Take",1,53.0083603580575,"20190110",21.5954322640709
23,"Cloates","No Take",2,8.81428112897716,"20190110",21.5954322640709
23,"Cloates","No Take",3,11.8320709731366,"20190110",21.5954322640709
23,"Cloates","No Take",4,22.9004009282402,"20190110",21.5954322640709
23,"Cloates","No Take",5,11.4220479319431,"20190110",21.5954322640709
12,"Cloates","No Take",1,23.1667817944915,"20190110",22.6815921563009
12,"Cloates","No Take",2,16.643785014457,"20190110",22.6815921563009
12,"Cloates","No Take",3,25.9592603194285,"20190110",22.6815921563009
12,"Cloates","No Take",4,24.8653022458643,"20190110",22.6815921563009
12,"Cloates","No Take",5,22.7728314072634,"20190110",22.6815921563009
8,"Cloates","No Take",1,4.06350894413201,"20190110",14.5593735938304
8,"Cloates","No Take",2,32.4141858167204,"20190110",14.5593735938304
8,"Cloates","No Take",3,16.0495275288924,"20190110",14.5593735938304
8,"Cloates","No Take",4,13.3341711905228,"20190110",14.5593735938304
8,"Cloates","No Take",5,6.93547448888421,"20190110",14.5593735938304
1,"Cloates","No Take",1,27.7612377266578,"20181229",31.9475599742017
1,"Cloates","No Take",2,44.5666217639223,"20181229",31.9475599742017
1,"Cloates","No Take",3,42.1538104116063,"20181229",31.9475599742017
1,"Cloates","No Take",4,25.7237894844957,"20181229",31.9475599742017
1,"Cloates","No Take",5,19.5323404843263,"20181229",31.9475599742017
2,"Cloates","No Take",1,26.8944428386077,"20181229",35.0578263790094
2,"Cloates","No Take",2,37.6462108981682,"20181229",35.0578263790094
2,"Cloates","No Take",3,44.4600001795575,"20181229",35.0578263790094
2,"Cloates","No Take",4,41.2670542434742,"20181229",35.0578263790094
2,"Cloates","No Take",5,25.0214237352395,"20181229",35.0578263790094
3,"Cloates","No Take",1,25.4962413190485,"20181229",28.7328167950908
3,"Cloates","No Take",2,35.4114000433029,"20181229",28.7328167950908
3,"Cloates","No Take",3,30.7830365047325,"20181229",28.7328167950908
3,"Cloates","No Take",4,26.6240021862271,"20181229",28.7328167950908
3,"Cloates","No Take",5,25.3494039221431,"20181229",28.7328167950908
23,"Cloates","No Take",1,45.9622662044416,"20181229",55.9447831248996
23,"Cloates","No Take",2,66.7035360893574,"20181229",55.9447831248996
23,"Cloates","No Take",3,93.1998939653907,"20181229",55.9447831248996
23,"Cloates","No Take",4,46.843463015858,"20181229",55.9447831248996
23,"Cloates","No Take",5,27.0147563494505,"20181229",55.9447831248996
12,"Cloates","No Take",1,36.6842766570389,"20181229",30.7657223627551
12,"Cloates","No Take",2,36.5208592037572,"20181229",30.7657223627551
12,"Cloates","No Take",3,38.1127598365987,"20181229",30.7657223627551
12,"Cloates","No Take",4,19.9317598912341,"20181229",30.7657223627551
12,"Cloates","No Take",5,22.5789562251465,"20181229",30.7657223627551
13,"Cloates","No Take",1,25.5212922886252,"20181229",29.4769138577147
13,"Cloates","No Take",2,27.5903628221453,"20181229",29.4769138577147
13,"Cloates","No Takw",3,29.0146754682573,"20181229",29.4769138577147
13,"Cloates","No Take",4,38.8524868438859,"20181229",29.4769138577147
13,"Cloates","No Take",5,26.4057518656599,"20181229",29.4769138577147
16,"Cloates","No Take",1,27.3236540774149,"20181229",20.9488560493623
16,"Cloates","No Take",2,17.5767345257994,"20181229",20.9488560493623
16,"Cloates","No Take",3,29.199322594672,"20181229",20.9488560493623
16,"Cloates","No Take",4,16.041833836701,"20181229",20.9488560493623
16,"Cloates","No Take",5,14.6027352122245,"20181229",20.9488560493623
24,"Cloates","No Take",1,48.3945020131706,"20181229",71.427088488292
24,"Cloates","No Take",2,59.7363760159206,"20181229",71.427088488292
24,"Cloates","No Take",3,105.842870730255,"20181229",71.427088488292
24,"Cloates","No Take",4,82.5271779957768,"20181229",71.427088488292
24,"Cloates","No Take",5,60.6345156863374,"20181229",71.427088488292
14,"Cloates","No Take",1,17.7360655167601,"20181229",24.2903642782124
14,"Cloates","No Take",2,24.0290746276861,"20181229",24.2903642782124
14,"Cloates","No Take",3,36.7743224020924,"20181229",24.2903642782124
14,"Cloates","No Take",4,22.9955301303821,"20181229",24.2903642782124
14,"Cloates","No Take",5,19.9168287141414,"20181229",24.2903642782124
8,"Cloates","No Take",1,37.986350702728,"20181229",52.1057998399505
8,"Cloates","No Take",2,44.0124656062001,"20181229",52.1057998399505
8,"Cloates","No Take",3,43.7896857259193,"20181229",52.1057998399505
8,"Cloates","No Take",4,64.853933236393,"20181229",52.1057998399505
8,"Cloates","No Take",5,69.8865639285122,"20181229",52.1057998399505
14,"Cloates","No Take",1,31.5461810340984,"20181126",52.2366010775341
14,"Cloates","No Take",2,59.3589658168171,"20181126",52.2366010775341
14,"Cloates","No Take",3,76.4815103954818,"20181126",52.2366010775341
14,"Cloates","No Take",4,50.5165717723222,"20181126",52.2366010775341
14,"Cloates","No Take",5,43.279776368951,"20181126",52.2366010775341
13,"Cloates","No Take",1,30.5993326455731,"20181126",38.6577349393387
13,"Cloates","No Take",2,29.143054873069,"20181126",38.6577349393387
13,"Cloates","No Take",3,43.1460706319594,"20181126",38.6577349393387
13,"Cloates","No Take",4,51.9513151241118,"20181126",38.6577349393387
13,"Cloates","No Take",5,38.4489014219803,"20181126",38.6577349393387
21,"Cloates","No Take",1,50.9790757937346,"20181126",42.1096315309298
21,"Cloates","No Take",2,38.7958801660951,"20181126",42.1096315309298
21,"Cloates","No Take",3,50.0897003660504,"20181126",42.1096315309298
21,"Cloates","No Take",4,30.6155846415796,"20181126",42.1096315309298
21,"Cloates","No Take",5,40.0679166871896,"20181126",42.1096315309298
24,"Cloates","No Takes",1,51.7371797235342,"20181126",100.672087443673
24,"Cloates","No Take",2,72.0732045486653,"20181126",100.672087443673
24,"Cloates","No Take",3,145.060152084014,"20181126",100.672087443673
24,"Cloates","No Take",4,139.530451398249,"20181126",100.672087443673
24,"Cloates","No Take",5,94.9594494639048,"20181126",100.672087443673
7,"Cloates","No Take",1,40.7674711294229,"20181126",58.7705724253606
7,"Cloates","No Take",2,79.7787281253961,"20181126",58.7705724253606
11,"Cloates","No Take",3,101.911763213661,"20181126",101.911763213661
4,"Cloates","No Take",4,53.6403130473898,"20181126",49.9686071006162
7,"Cloates","No Take",5,55.7655180212627,"20181126",58.7705724253606
6,"Cloates","No Take",1,27.5628034145505,"20181126",33.9548656111643
6,"Cloates","No Take",2,48.0236678469227,"20181126",33.9548656111643
6,"Cloates","No Take",3,37.9406930433299,"20181126",33.9548656111643
6,"Cloates","No Take",4,21.2319661142934,"20181126",33.9548656111643
6,"Cloates","No Take",5,35.0151976367251,"20181126",33.9548656111643
8,"Cloates","No Take",1,34.2774841669306,"20181126",51.6301366513989
8,"Cloates","No Take",2,59.6823074441508,"20181126",51.6301366513989
8,"Cloates","No Take",3,51.119618119247,"20181126",51.6301366513989
8,"Cloates","No Take",4,61.9142995628017,"20181126",51.6301366513989
8,"Cloates","No Take",5,51.1569739638646,"20181126",51.6301366513989
1,"Cloates","No Take",1,33.7847436385954,"20181126",42.8565850438246
1,"Cloates","No Take",2,58.3025151921773,"20181126",42.8565850438246
1,"Cloates","No Take",3,52.0307792636381,"20181126",42.8565850438246
1,"Cloates","No Take",4,38.1764521183412,"20181126",42.8565850438246
1,"Cloates","No Take",5,31.9884350063709,"20181126",42.8565850438246
4,"Cloates","No Take",1,52.4056497993123,"20181126",49.9686071006162
4,"Cloates","No Take",2,43.5628508515539,"20181126",49.9686071006162
4,"Cloates","No Take",3,45.4057549129482,"20181126",49.9686071006162
4,"Cloates","No Take",4,48.5149801242622,"20181126",49.9686071006162
4,"Cloates","No Take",5,56.2820938682309,"20181126",49.9686071006162
2,"Cloates","No Take",1,40.3690013174353,"20181126",40.8207797415592
2,"Cloates","No Take",3,40.0338276172541,"20181126",40.8207797415592
2,"Cloates","No Take",3,51.0984373886351,"20181126",40.8207797415592
2,"Cloates","No Take",4,39.732630068144,"20181126",40.8207797415592
2,"Cloates","No Take",5,32.8700023163275,"20181126",40.8207797415592
3,"Cloates","No Take",1,26.3558334070295,"20181126",28.1790436637817
3,"Cloates","No Take",2,35.7279376237203,"20181126",28.1790436637817
3,"Cloates","No Take",3,28.5811722844492,"20181126",28.1790436637817
3,"Cloates","No Take",4,21.0378929872669,"20181126",28.1790436637817
3,"Cloates","No Take",5,29.1923820164424,"20181126",28.1790436637817
14,"Cloates","No Take",1,16.0594922655713,"20180922",24.6940396201044
14,"Cloates","No Take",2,26.5774199637726,"20180922",24.6940396201044
14,"Cloates","No Take",3,40.1878714842944,"20180922",24.6940396201044
14,"Cloates","No Take",4,25.2619082528451,"20180922",24.6940396201044
14,"Cloates","No Take",5,15.3835061340388,"20180922",24.6940396201044
13,"Cloates","No Take",1,15.6799083232004,"20180922",29.2736696945536
13,"Cloates","No Take",2,29.6309898729093,"20180922",29.2736696945536
13,"Cloates","No Take",3,33.495602407775,"20180922",29.2736696945536
13,"Cloates","No Take",4,48.9976518716581,"20180922",29.2736696945536
13,"Cloates","No Take",5,18.5641959972251,"20180922",29.2736696945536
21,"Cloates","No Take",1,58.8566178184466,"20180922",39.0558403807338
21,"Cloates","No Take",2,39.8337319537097,"20180922",39.0558403807338
21,"Cloates","No Take",3,59.485379473768,"20180922",39.0558403807338
21,"Cloates","No Take",4,13.3946087238625,"20180922",39.0558403807338
21,"Cloates","No Take",5,31.4947716156129,"20180922",39.0558403807338
7,"Cloates","No Take",1,62.0626770015926,"20180922",77.8934052163008
7,"Cloates","No Take",2,93.7003503385132,"20180922",77.8934052163008
11,"Cloates","No Take",3,101.425109686946,"20180922",101.425109686946
4,"Cloates","No Take",4,62.3513243711932,"20180922",65.4195652120269
7,"Cloates","No Take",5,77.9171883087967,"20180922",77.8934052163008
6,"Cloates","No Take",1,45.9099256116666,"20180922",42.7866909994429
6,"Cloates","No Take",2,67.6081906445505,"20180922",42.7866909994429
6,"Cloates","No Take",3,39.6389028250481,"20180922",42.7866909994429
6,"Cloates","No Take",4,26.249442227157,"20180922",42.7866909994429
6,"Cloates","No Take",5,34.5269936887924,"20180922",42.7866909994429
1,"Cloates","No Take",1,72.5185393963695,"20180922",76.4456589811399
1,"Cloates","No Take",2,96.0765811518974,"20180922",76.4456589811399
1,"Cloates","No Take",3,85.5956813154204,"20180922",76.4456589811399
1,"Cloates","No Take",4,67.5514821445183,"20180922",76.4456589811399
1,"Cloates","No Take",5,60.4860108974939,"20180922",76.4456589811399
4,"Cloates","No Take",1,95.0145951992151,"20180922",65.4195652120269
4,"Cloates","No Take",2,50.1515560948007,"20180922",65.4195652120269
4,"Cloates","No Take",3,58.1456955558708,"20180922",65.4195652120269
4,"Cloates","No Take",4,51.1261913558153,"20180922",65.4195652120269
4,"Cloates","No Take",5,75.7280286952661,"20180922",65.4195652120269
21,"Cloates","No Take",1,41.5345897259968,"20180922",39.0558403807338
21,"Cloates","No Take",2,30.1789833547072,"20180922",39.0558403807338
21,"Cloates","No Take",3,38.7347979445226,"20180922",39.0558403807338
21,"Cloates","No Take",4,34.9232066914858,"20180922",39.0558403807338
21,"Cloates","No Take",5,42.121716505226,"20180922",39.0558403807338
13,"Cloates","No Take",1,32.5341981449045,"20180823",36.3464257144794
13,"Cloates","No Take",2,27.9751457353555,"20180823",36.3464257144794
13,"Cloates","No Take",3,36.9628571233906,"20180823",36.3464257144794
13,"Cloates","No Take",4,47.4168851565586,"20180823",36.3464257144794
13,"Cloates","No Take",5,36.8430424121876,"20180823",36.3464257144794
7,"Cloates","No Take",1,45.7181126459697,"20180823",55.6725740826729
7,"Cloates","No Take",2,73.9612456293897,"20180823",55.6725740826729
11,"Cloates","No Take",3,107.91720205604,"20180823",107.91720205604
4,"Cloates","No Take",4,53.5184065031084,"20180823",53.5184065031084
7,"Cloates","No Take",5,47.3383639726594,"20180823",55.6725740826729
1,"Cloates","No Take",1,84.732093781963,"20180823",98.5004826992416
1,"Cloates","No Take",2,120.536227953169,"20180823",98.5004826992416
1,"Cloates","No Take",3,94.2400210298998,"20180823",98.5004826992416
1,"Cloates","No Take",4,106.82925298101,"20180823",98.5004826992416
1,"Cloates","No Take",5,86.1648177501674,"20180823",98.5004826992416
12,"Cloates","No Take",1,58.4347970929206,"20180823",66.9292597123587
12,"Cloates","No Take",2,65.7552848105029,"20180823",66.9292597123587
12,"Cloates","No Take",3,63.0994797849644,"20180823",66.9292597123587
12,"Cloates","No Take",4,78.1849902603379,"20180823",66.9292597123587
12,"Cloates","No Take",5,69.1717466130679,"20180823",66.9292597123587
13,"Cloates","No Take",1,36.6174604842759,"20180727",34.9876662072552
13,"Cloates","No Take",2,37.7113537614949,"20180727",34.9876662072552
13,"Cloates","No Take",3,35.2552970208631,"20180727",34.9876662072552
13,"Cloates","No Take",4,37.8133299309251,"20180727",34.9876662072552
13,"Cloates","No Take",5,27.5408898387168,"20180727",34.9876662072552
21,"Cloates","No Take",1,83.9791328260441,"20180727",67.8193370623742
21,"Cloates","No Take",2,48.5657650699607,"20180727",67.8193370623742
21,"Cloates","No Take",3,87.6793501680253,"20180727",67.8193370623742
21,"Cloates","No Take",4,45.5305687562058,"20180727",67.8193370623742
21,"Cloates","No Take",5,53.0474280790602,"20180727",67.8193370623742
24,"Cloates","No Takes",1,56.8770914139531,"20180727",102.338876132685
24,"Cloates","No Take",2,84.7450522918216,"20180727",102.338876132685
24,"Cloates","No Take",3,127.352083404719,"20180727",102.338876132685
24,"Cloates","No Take",4,153.999217164651,"20180727",102.338876132685
24,"Cloates","No Take",5,88.7209363882823,"20180727",102.338876132685
1,"Cloates","No Take",1,58.1718005574312,"20180727",80.5551028454993
1,"Cloates","No Take",2,76.4499973170105,"20180727",80.5551028454993
1,"Cloates","No Take",3,99.663045642548,"20180727",80.5551028454993
1,"Cloates","No Take",4,80.2623228858971,"20180727",80.5551028454993
1,"Cloates","No Take",5,88.2283478246095,"20180727",80.5551028454993
4,"Cloates","No Take",1,99.4090233058028,"20180727",75.6716619947889
4,"Cloates","No Take",2,72.4524527565582,"20180727",75.6716619947889
4,"Cloates","No Take",3,61.5616435334978,"20180727",75.6716619947889
4,"Cloates","No Take",4,64.18308952649,"20180727",75.6716619947889
4,"Cloates","No Take",5,80.7521008515958,"20180727",75.6716619947889
21,"Cloates","No Take",1,75.027738846836,"20180727",67.8193370623742
21,"Cloates","No Take",2,85.1913298330145,"20180727",67.8193370623742
21,"Cloates","No Take",3,92.7348930638456,"20180727",67.8193370623742
21,"Cloates","No Take",4,53.2676272491732,"20180727",67.8193370623742
21,"Cloates","No Take",5,53.1695367315769,"20180727",67.8193370623742
21,"Cloates","No Take",1,60.6940133928095,"20180629",67.9550904312051
21,"Cloates","No Take",2,71.9631419009788,"20180629",67.9550904312051
21,"Cloates","No Take",3,73.8376455803436,"20180629",67.9550904312051
21,"Cloates","No Take",4,54.8920200497823,"20180629",67.9550904312051
21,"Cloates","No Take",5,78.3886312321113,"20180629",67.9550904312051
24,"Cloates","No Takes",1,54.6272442537062,"20180629",99.2256148631831
24,"Cloates","No Take",2,69.3654287681475,"20180629",99.2256148631831
24,"Cloates","No Take",3,148.707186269254,"20180629",99.2256148631831
24,"Cloates","No Take",4,135.196942822978,"20180629",99.2256148631831
24,"Cloates","No Take",5,88.2312722018292,"20180629",99.2256148631831
7,"Cloates","No Take",1,32.8154336450963,"20180629",42.486519742751
7,"Cloates","No Take",2,49.9498735207867,"20180629",42.486519742751
11,"Cloates","No Take",3,51.6799857232206,"20180629",51.6799857232206
4,"Cloates","No Take",4,39.2436254247573,"20180629",62.0341875210565
7,"Cloates","No Take",5,44.6942520623699,"20180629",42.486519742751
6,"Cloates","No Take",1,30.2956671887518,"20180629",35.5164811591485
6,"Cloates","No Take",2,55.1363276293571,"20180629",35.5164811591485
6,"Cloates","No Take",3,38.2060452248617,"20180629",35.5164811591485
6,"Cloates","No Take",4,25.6211577786407,"20180629",35.5164811591485
6,"Cloates","No Take",5,28.3232079741311,"20180629",35.5164811591485
5,"Cloates","No Take",1,109.057232844942,"20180629",96.147116068333
5,"Cloates","No Take",2,107.267582683361,"20180629",96.147116068333
5,"Cloates","No Take",3,105.855755579621,"20180629",96.147116068333
5,"Cloates","No Take",4,83.3874539063232,"20180629",96.147116068333
5,"Cloates","No Take",5,75.1675553274187,"20180629",96.147116068333
1,"Cloates","No Take",1,73.3127637301918,"20180629",84.6783825091478
1,"Cloates","No Take",2,99.9407560179395,"20180629",84.6783825091478
1,"Cloates","No Take",3,93.9724180823731,"20180629",84.6783825091478
1,"Cloates","No Take",4,81.6623365038127,"20180629",84.6783825091478
1,"Cloates","No Take",5,74.503638211422,"20180629",84.6783825091478
4,"Cloates","No Take",1,68.3468506579027,"20180629",62.0341875210565
4,"Cloates","No Take",2,75.4893319736501,"20180629",62.0341875210565
4,"Cloates","No Take",3,63.5512462325724,"20180629",62.0341875210565
4,"Cloates","No Take",4,60.1270005397086,"20180629",62.0341875210565
4,"Cloates","No Take",5,65.4470702977477,"20180629",62.0341875210565
12,"Cloates","No Take",1,51.4681985996192,"20180629",42.1318700690118
12,"Cloates","No Take",2,61.0163413959772,"20180629",42.1318700690118
12,"Cloates","No Take",3,40.2914147591194,"20180629",42.1318700690118
12,"Cloates","No Take",4,31.1116749629972,"20180629",42.1318700690118
12,"Cloates","No Take",5,26.771720627346,"20180629",42.1318700690118
13,"Cloates","No Take",1,29.2737073123148,"20180521",33.8838147616676
13,"Cloates","No Take",2,31.018354377226,"20180521",33.8838147616676
13,"Cloates","No Take",3,33.7656164812914,"20180521",33.8838147616676
13,"Cloates","No Take",4,51.811727151747,"20180521",33.8838147616676
13,"Cloates","No Take",5,23.5496684857586,"20180521",33.8838147616676
19,"Cloates","No Take",1,44.7014893297493,"20180521",36.5174483158319
19,"Cloates","No Take",2,35.9403136393838,"20180521",36.5174483158319
19,"Cloates","No Take",3,41.8474910231161,"20180521",36.5174483158319
19,"Cloates","No Take",4,36.4338503270132,"20180521",36.5174483158319
19,"Cloates","No Take",5,23.6640972598971,"20180521",36.5174483158319
23,"Cloates","No Take",1,49.3217081732942,"20180521",49.769515371357
23,"Cloates","No Take",2,62.3647479027704,"20180521",49.769515371357
23,"Cloates","No Take",3,78.8389619726445,"20180521",49.769515371357
23,"Cloates","No Take",4,36.2106419588585,"20180521",49.769515371357
23,"Cloates","No Take",5,22.1115168492174,"20180521",49.769515371357
1,"Cloates","No Take",1,70.9360586510533,"20180521",72.3634546975604
1,"Cloates","No Take",2,82.0722283605349,"20180521",72.3634546975604
1,"Cloates","No Take",3,78.487410551373,"20180521",72.3634546975604
1,"Cloates","No Take",4,59.8600526983178,"20180521",72.3634546975604
1,"Cloates","No Take",5,70.461523226523,"20180521",72.3634546975604
4,"Cloates","No Take",1,79.3214648641923,"20180521",73.0859650779805
4,"Cloates","No Take",2,87.16265120817,"20180521",73.0859650779805
4,"Cloates","No Take",3,83.3571272983815,"20180521",73.0859650779805
4,"Cloates","No Take",4,51.920472210088,"20180521",73.0859650779805
4,"Cloates","No Take",5,63.6681098090708,"20180521",73.0859650779805
12,"Cloates","No Take",1,28.0082986046,"20180521",40.1291304697862
12,"Cloates","No Take",2,59.6547719613265,"20180521",40.1291304697862
12,"Cloates","No Take",3,63.0994797849644,"20180521",40.1291304697862
12,"Cloates","No Take",4,34.7273779536395,"20180521",40.1291304697862
12,"Cloates","No Take",5,15.1557240444007,"20180521",40.1291304697862
18,"Cloates","No Take",1,44.6986816750732,"20180521",47.7507626884407
18,"Cloates","No Take",2,49.5623964779945,"20180521",47.7507626884407
18,"Cloates","No Take",3,45.7506335684147,"20180521",47.7507626884407
18,"Cloates","No Take",4,49.1033602044792,"20180521",47.7507626884407
18,"Cloates","No Take",5,49.6387415162421,"20180521",47.7507626884407
1,"Cloates","No Take",1,27.9931691031434,"20180403",34.1128880717351
1,"Cloates","No Take",2,46.190334718692,"20180403",34.1128880717351
1,"Cloates","No Take",3,39.8452893623223,"20180403",34.1128880717351
1,"Cloates","No Take",4,30.3572161261723,"20180403",34.1128880717351
1,"Cloates","No Take",5,26.1784310483452,"20180403",34.1128880717351
2,"Cloates","No Take",1,44.6249347780212,"20180403",43.7917053591128
2,"Cloates","No Take",2,46.8799530482238,"20180403",43.7917053591128
2,"Cloates","No Take",3,42.7128604983921,"20180403",43.7917053591128
2,"Cloates","No Take",4,46.9300084969111,"20180403",43.7917053591128
2,"Cloates","No Take",5,37.810769974016,"20180403",43.7917053591128
3,"Cloates","No Take",1,28.2841563291119,"20180403",37.41171010581
3,"Cloates","No Take",2,51.1374506947788,"20180403",37.41171010581
3,"Cloates","No Take",3,46.866776634492,"20180403",37.41171010581
3,"Cloates","No Take",4,31.1958010234005,"20180403",37.41171010581
3,"Cloates","No Take",5,29.574365847267,"20180403",37.41171010581
12,"Cloates","No Take",1,27.1495931792837,"20180403",40.006666813706
12,"Cloates","No Take",2,59.5166532844847,"20180403",40.006666813706
12,"Cloates","No Take",3,63.2127098897408,"20180403",40.006666813706
12,"Cloates","No Take",4,34.2817566989696,"20180403",40.006666813706
12,"Cloates","No Take",5,15.8726210160512,"20180403",40.006666813706
18,"Cloates","No Take",1,48.1168016468334,"20180403",48.5225748770626
18,"Cloates","No TAke",2,43.1416923299246,"20180403",48.5225748770626
18,"Cloates","No Take",3,47.8760010627837,"20180403",48.5225748770626
18,"Cloates","No Take",4,53.1685263245305,"20180403",48.5225748770626
18,"Cloates","No Take",5,50.3098530212406,"20180403",48.5225748770626
19,"Cloates","No Take",1,44.1424983977855,"20180403",33.8664833408516
19,"Cloates","No Take",2,32.1701705617871,"20180403",33.8664833408516
19,"Cloates","No Take",3,34.655522882994,"20180403",33.8664833408516
19,"Cloates","No Take",4,37.8097621765747,"20180403",33.8664833408516
19,"Cloates","No Take",5,20.5544626851167,"20180403",33.8664833408516
1,"Cloates","No Take",1,30.9696898485662,"20180201",34.7742707800727
1,"Cloates","No Take",2,53.3010162516865,"20180201",34.7742707800727
1,"Cloates","No Take",3,35.6490092090305,"20180201",34.7742707800727
1,"Cloates","No Take",4,27.7396011458117,"20180201",34.7742707800727
1,"Cloates","No Take",5,26.2120374452685,"20180201",34.7742707800727
2,"Cloates","No Take",1,45.5622410895138,"20180201",44.1578806985666
2,"Cloates","No Take",2,47.2114788797785,"20180201",44.1578806985666
2,"Cloates","No Take",3,46.8132967680763,"20180201",44.1578806985666
2,"Cloates","No Take",4,46.397504795397,"20180201",44.1578806985666
2,"Cloates","No Take",5,34.8048819600676,"20180201",44.1578806985666
3,"Cloates","No Take",1,30.8750366419383,"20180201",29.0020358978465
3,"Cloates","No Take",2,32.3193248797637,"20180201",29.0020358978465
3,"Cloates","No Take",3,29.8040280274165,"20180201",29.0020358978465
3,"Cloates","No Take",4,27.5983220614854,"20180201",29.0020358978465
3,"Cloates","No Take",5,24.4134678786284,"20180201",29.0020358978465
12,"Cloates","No Take",1,25.9584383334781,"20180201",22.390846558643
12,"Cloates","No Take",2,27.4872376414238,"20180201",22.390846558643
12,"Cloates","No Take",3,23.577475486815,"20180201",22.390846558643
12,"Cloates","No Take",4,18.2337973091668,"20180201",22.390846558643
12,"Cloates","No Take",5,16.6972840223311,"20180201",22.390846558643
13,"Cloates","No Take",1,8.52810801107785,"20180201",15.688714565494
13,"Cloates","No Take",2,16.5328670338137,"20180201",15.688714565494
13,"Cloates","No Takw",3,16.735664925622,"20180201",15.688714565494
13,"Cloates","No Take",4,26.9983448362034,"20180201",15.688714565494
13,"Cloates","No Take",5,9.64858802075293,"20180201",15.688714565494
18,"Cloates","No Take",1,32.909083108576,"20180201",40.9610698451777
18,"Cloates","No TAke",2,36.620421150092,"20180201",40.9610698451777
18,"Cloates","No Take",3,48.417252831449,"20180201",40.9610698451777
18,"Cloates","No Take",4,49.6125049235338,"20180201",40.9610698451777
18,"Cloates","No Take",5,37.2460872122375,"20180201",40.9610698451777
15,"Cloates","No Take",1,28.9335120860847,"20180201",18.336256809366
15,"Cloates","No Take",2,20.3610883136887,"20180201",18.336256809366
15,"Cloates","No Take",3,14.6879099377591,"20180201",18.336256809366
15,"Cloates","No Take",4,16.3398924860876,"20180201",18.336256809366
15,"Cloates","No Take",5,11.35888122321,"20180201",18.336256809366
19,"Cloates","No Take",1,26.5601784784618,"20180201",22.7819850995804
19,"Cloates","No Take",2,19.9251501393249,"20180201",22.7819850995804
19,"Cloates","No Take",3,22.3567499623002,"20180201",22.7819850995804
19,"Cloates","No Take",4,23.9246354358799,"20180201",22.7819850995804
19,"Cloates","No Take",5,21.143211481935,"20180201",22.7819850995804
6,"Cloates","No Take",1,10.8791002842478,"20180201",13.7604775926223
6,"Cloates","No Take",2,17.9373574219432,"20180201",13.7604775926223
6,"Cloates","No Take",3,22.5411500045414,"20180201",13.7604775926223
6,"Cloates","No Take",4,10.9744161447461,"20180201",13.7604775926223
6,"Cloates","No Take",5,6.47036410763275,"20180201",13.7604775926223
1,"Cloates","No Take",1,24.9139060630538,"20180106",37.410817146859
1,"Cloates","No Take",2,46.8282665196282,"20180106",37.410817146859
1,"Cloates","No Take",3,41.0386360524699,"20180106",37.410817146859
1,"Cloates","No Take",4,44.6769468210124,"20180106",37.410817146859
1,"Cloates","No Take",5,29.596330278131,"20180106",37.410817146859
2,"Cloates","No Take",1,41.6300296480274,"20180106",45.147044251004
2,"Cloates","No Take",2,46.3804751915067,"20180106",45.147044251004
2,"Cloates","No Take",3,50.7826280653666,"20180106",45.147044251004
2,"Cloates","No Take",4,57.3415148531371,"20180106",45.147044251004
2,"Cloates","No Take",5,29.6005734969825,"20180106",45.147044251004
3,"Cloates","No Take",1,24.6711602508529,"20180106",30.3446942350046
3,"Cloates","No Take",2,26.979969299924,"20180106",30.3446942350046
3,"Cloates","No Take",3,23.3936726302812,"20180106",30.3446942350046
3,"Cloates","No Take",4,48.6527956111642,"20180106",30.3446942350046
3,"Cloates","No Take",5,28.0258733828006,"20180106",30.3446942350046
21,"Cloates","No Take",1,30.4863629154678,"20180106",26.9268484860515
21,"Cloates","No Take",2,29.9604358456288,"20180106",26.9268484860515
21,"Cloates","No Take",3,38.7278569712284,"20180106",26.9268484860515
21,"Cloates","No Take",4,22.6188480671456,"20180106",26.9268484860515
21,"Cloates","No Take",5,35.3532694273465,"20180106",26.9268484860515
21,"Cloates","No Take",1,24.8920161670405,"20180106",26.9268484860515
21,"Cloates","No Take",2,24.7348824619387,"20180106",26.9268484860515
